
New Data
55 FF 01
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 23 28 00 00 5C 89 C4 00  ;Timer:760 us
08 FC 00 02 10 85 FF FF FF FF FF  ;Timer:2877 us
08 FD 00 02 50 85 00 00 00 00 00  ;Timer:1211 us
08 FC 00 02 21 FF FF FF FF FF FF  ;Timer:2737 us
08 FD 00 10 1A 61 FF 00 00 00 00  ;Timer:327 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 21 00 52 30 30 30 30 43  ;Timer:738 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 22 4F 4E 33 2B 01 19 06  ;Timer:754 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:252 us
08 FD 00 23 28 00 00 5C 89 C4 00  ;Timer:760 us
08 FC 00 02 21 FF FF FF FF FF FF  ;Timer:506401 us
08 FD 00 10 1A 61 FF 00 00 00 00  ;Timer:360 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:252 us
08 FD 00 21 00 52 30 30 30 30 43  ;Timer:1274 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 22 4F 4E 33 2B 01 19 06  ;Timer:1132 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 23 28 00 00 5C 89 C4 00  ;Timer:760 us
08 FC 00 02 21 FF FF FF FF FF FF  ;Timer:504503 us
08 FD 00 10 1A 61 FF 00 00 00 00  ;Timer:1123 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 21 00 52 30 30 30 30 43  ;Timer:737 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 22 4F 4E 33 2B 01 19 06  ;Timer:860 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 23 28 00 00 5C 89 C4 00  ;Timer:1282 us
08 FC 00 02 21 FF FF FF FF FF FF  ;Timer:505570 us
08 FD 00 10 1A 61 FF 00 00 00 00  ;Timer:452 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 21 00 52 30 30 30 30 43  ;Timer:738 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:252 us
08 FD 00 22 4F 4E 33 2B 01 19 06  ;Timer:754 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 23 28 00 00 5C 89 C4 00  ;Timer:760 us
08 FC 00 02 21 FF FF FF FF FF FF  ;Timer:507518 us
08 FD 00 10 1A 61 FF 00 00 00 00  ;Timer:1179 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:252 us
08 FD 00 21 00 52 30 30 30 30 43  ;Timer:738 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 22 4F 4E 33 2B 01 19 06  ;Timer:756 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 23 28 00 00 5C 89 C4 00  ;Timer:758 us
08 FC 00 02 21 FF FF FF FF FF FF  ;Timer:504544 us
08 FD 00 10 1A 61 FF 00 00 00 00  ;Timer:1084 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 21 00 52 30 30 30 30 43  ;Timer:740 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 22 4F 4E 33 2B 01 19 06  ;Timer:754 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:252 us
08 FD 00 23 28 00 00 5C 89 C4 00  ;Timer:761 us
08 FC 00 02 21 FF FF FF FF FF FF  ;Timer:503380 us
08 FD 00 10 1A 61 FF 00 00 00 00  ;Timer:1221 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 21 00 52 30 30 30 30 43  ;Timer:938 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 22 4F 4E 33 2B 01 19 06  ;Timer:1536 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 23 28 00 00 5C 89 C4 00  ;Timer:804 us
08 FC 00 02 21 FF FF FF FF FF FF  ;Timer:505354 us
08 FD 00 10 1A 61 FF 00 00 00 00  ;Timer:276 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:252 us
08 FD 00 21 00 52 30 30 30 30 43  ;Timer:734 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 22 4F 4E 33 2B 01 19 06  ;Timer:754 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 23 28 00 00 5C 89 C4 00  ;Timer:958 us
08 FC 00 02 21 FF FF FF FF FF FF  ;Timer:504918 us
08 FD 00 10 1A 61 FF 00 00 00 00  ;Timer:510 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 21 00 52 30 30 30 30 43  ;Timer:737 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:252 us
08 FD 00 22 4F 4E 33 2B 01 19 06  ;Timer:1009 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 23 28 00 00 5C 89 C4 00  ;Timer:760 us
08 FC 00 02 21 FF FF FF FF FF FF  ;Timer:506237 us
08 FD 00 10 1A 61 FF 00 00 00 00  ;Timer:412 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 21 00 52 30 30 30 30 43  ;Timer:738 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 22 4F 4E 33 2B 01 19 06  ;Timer:760 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 23 28 00 00 5C 89 C4 00  ;Timer:754 us
08 FC 00 02 21 FF FF FF FF FF FF  ;Timer:503326 us
08 FD 00 10 1A 61 FF 00 00 00 00  ;Timer:259 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 21 00 52 30 30 30 30 43  ;Timer:732 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:252 us
08 FD 00 22 4F 4E 33 2B 01 19 06  ;Timer:754 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 23 28 00 00 5C 89 C4 00  ;Timer:868 us
08 FC 00 02 21 FF FF FF FF FF FF  ;Timer:503729 us
08 FD 00 10 1A 61 FF 00 00 00 00  ;Timer:766 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 21 00 52 30 30 30 30 43  ;Timer:740 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:252 us
08 FD 00 22 4F 4E 33 2B 01 19 06  ;Timer:754 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 23 28 00 00 5C 89 C4 00  ;Timer:760 us
08 FC 00 02 21 FF FF FF FF FF FF  ;Timer:504676 us
08 FD 00 10 1A 61 FF 00 00 00 00  ;Timer:1056 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 21 00 52 30 30 30 30 43  ;Timer:1534 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 22 4F 4E 33 2B 01 19 06  ;Timer:876 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 23 28 00 00 5C 89 C4 00  ;Timer:762 us
08 FC 00 02 21 FF FF FF FF FF FF  ;Timer:505330 us
08 FD 00 10 1A 61 FF 00 00 00 00  ;Timer:296 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:252 us
08 FD 00 21 00 52 30 30 30 30 43  ;Timer:738 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 22 4F 4E 33 2B 01 19 06  ;Timer:860 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 23 28 00 00 5C 89 C4 00  ;Timer:1546 us
08 FC 00 02 21 FF FF FF FF FF FF  ;Timer:504723 us
08 FD 00 10 1A 61 FF 00 00 00 00  ;Timer:1036 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 21 00 52 30 30 30 30 43  ;Timer:738 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 22 4F 4E 33 2B 01 19 06  ;Timer:754 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:252 us
08 FD 00 23 28 00 00 5C 89 C4 00  ;Timer:760 us
08 FC 00 02 21 FF FF FF FF FF FF  ;Timer:504446 us
08 FD 00 10 1A 61 FF 00 00 00 00  ;Timer:1179 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 21 00 52 30 30 30 30 43  ;Timer:740 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:252 us
08 FD 00 22 4F 4E 33 2B 01 19 06  ;Timer:754 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 23 28 00 00 5C 89 C4 00  ;Timer:760 us
08 FC 00 02 21 FF FF FF FF FF FF  ;Timer:504236 us
08 FD 00 10 1A 61 FF 00 00 00 00  ;Timer:366 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 21 00 52 30 30 30 30 43  ;Timer:844 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:252 us
08 FD 00 22 4F 4E 33 2B 01 19 06  ;Timer:1530 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 23 28 00 00 5C 89 C4 00  ;Timer:904 us
08 FC 00 02 21 FF FF FF FF FF FF  ;Timer:503713 us
08 FD 00 10 1A 61 FF 00 00 00 00  ;Timer:890 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 21 00 52 30 30 30 30 43  ;Timer:738 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 22 4F 4E 33 2B 01 19 06  ;Timer:754 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:252 us
08 FD 00 23 28 00 00 5C 89 C4 00  ;Timer:760 us
08 FC 00 02 21 FF FF FF FF FF FF  ;Timer:506380 us
08 FD 00 10 1A 61 FF 00 00 00 00  ;Timer:276 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:252 us
08 FD 00 21 00 52 30 30 30 30 43  ;Timer:732 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 22 4F 4E 33 2B 01 19 06  ;Timer:754 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 23 28 00 00 5C 89 C4 00  ;Timer:760 us
08 FC 00 02 21 FF FF FF FF FF FF  ;Timer:505093 us
08 FD 00 10 1A 61 FF 00 00 00 00  ;Timer:1185 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 21 00 52 30 30 30 30 43  ;Timer:1109 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:254 us
08 FD 00 22 4F 4E 33 2B 01 19 06  ;Timer:762 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 23 28 00 00 5C 89 C4 00  ;Timer:754 us
08 FC 00 02 21 FF FF FF FF FF FF  ;Timer:505257 us
08 FD 00 10 1A 61 FF 00 00 00 00  ;Timer:369 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 21 00 52 30 30 30 30 43  ;Timer:846 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 22 4F 4E 33 2B 01 19 06  ;Timer:1284 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:252 us
08 FD 00 23 28 00 00 5C 89 C4 00  ;Timer:1147 us
08 FC 00 02 21 FF FF FF FF FF FF  ;Timer:504145 us
08 FD 00 10 1A 61 FF 00 00 00 00  ;Timer:458 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 21 00 52 30 30 30 30 43  ;Timer:738 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 22 4F 4E 33 2B 01 19 06  ;Timer:754 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 23 28 00 00 5C 89 C4 00  ;Timer:760 us
08 FC 00 02 21 FF FF FF FF FF FF  ;Timer:505410 us
08 FD 00 10 1A 61 FF 00 00 00 00  ;Timer:1242 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 21 00 52 30 30 30 30 43  ;Timer:738 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
